count,hate_speech_count,offensive_language_count,neither_count,class,tweet
3,1,2,0,1,White bitches be lovin da colored men
3,0,3,0,1,RT @USER: IfWeDate Get rid of Your Ex's &128694;&128694;&128694;&128694;&128694;&128694;&128694; Get rid of Your hoes &128131;&128131;&128131;&128131;&128131;&128131;&128131; We don't Need No interference &128525;&128145;&128107;&128141;&128536;&128143;&10084;&65039;&128175;
3,0,3,0,1,&8220;@USER: @USER mane the skinny bitches was playin lol I had too take my weight class too another level&8221; &128557;&128557;&128557;&128557;&128557;&128557;&128557;&128557;&128557;&128557;&128557;&128557;
3,0,3,0,1,@USER @USER @USER fuck [PERSON] that bitch
3,0,3,0,1,@USER quit being a baby & hit that patchouli pussy!
3,0,3,0,1,&8220;@USER: bitch im weakk vic &128514;&128514;&128514;&8221;&128514;&128514;
3,0,3,0,1,"RT @USER: I heard ""Love Dont Love You"" by En Vogue at work lastnight .. Shit groovy as a bitch .."
3,0,3,0,1,"Half these females with these twitter names like ""eat my pussy"" ain't even about that life bro.."
3,0,3,0,1,[PERSON][PERSON][PERSON] [PERSON] is a straight up pussy. ManUp
3,0,3,0,1,"Offensively, [PERSON] [PERSON] just as good as [PERSON][PERSON][PERSON]. If not better. Don't @ me pussies"
3,0,0,3,2,"RT @USER: &8220;@USER: ""Anything below a A+ and we disown you ling ling"" URL @USER"
3,0,3,0,1,RT @USER: Back to these hoes tho.
3,0,3,0,1,@USER you getting new pussy and not sharing??
6,0,6,0,1,RT @USER: wtf was drake asking us to pull over so he can get my autograph bitch I&8217;m scheelp fuck you drake URL
3,0,3,0,1,RT @USER: Noo let me tell yall .. Some bitches in baltimore be ratchett .
3,0,3,0,1,"RT @USER: Attractive girls are always the most insecure.. &128589; While these Shrek looking bitches, walk around thinking their the shit &128129;"
3,0,3,0,1,You know these hoes wishy washy !
3,0,3,0,1,RT @USER: Ain't got time for stupid bitches &128557;
3,0,3,0,1,@USER you're filled with pimps and hoes. We'll just talk about those I knows. @USER
3,0,3,0,1,idk y'all ppl that go/went to A&amp;T ackin like y'all shocked about 70 bodies.. it was some first class hos at T that I knew personally
3,0,3,0,1,RT @USER: When yall having a good day &amp; she brings up a bitch from Twitter URL
3,0,0,3,2,"RT @USER: When [PERSON] [PERSON][PERSON] said ""[PERSON] [PERSON], just too shady for the sunshine state"" URL"
3,0,3,0,1,If u know this bitch u know ur mexican URL
3,0,3,0,1,"RT @USER: &8220;@USER: ""IBS"" irritable bitch syndrome.&8221; I have this"
3,0,3,0,1,I'm bout to hop off this hoe they Tryna get on my ass
3,0,3,0,1,Fuhk you you hoe I don't want you back classic joint URL
3,0,0,3,2,RT @USER: Of rain showers &amp; weepy fog of soft light &amp; cool touch of wild wind that carry music of birds who cease to soar; this feel&8230;
3,1,2,0,1,I know im not the only niggah that saw that
3,0,3,0,1,These hoes ain't loyal &128527;
3,0,0,3,2,@USER @USER @USER @USER @USER @USER @USER @USER @USER I've had shots go off where yellow smoke
6,0,6,0,1,"Teacher: ""WHY AM I HEARING TALKING!?"" .. Because you have ears bitch."
3,0,3,0,1,RT @USER: &8220;@USER: &8220;@USER: &8220;@USER: This bitch is awesome &128588; URL this
3,0,0,3,2,"RT @USER: Yankees win, 6-5, on a walkoff single by [PERSON] [PERSON][PERSON]!! FarewellCaptain"
3,1,2,0,1,"Can't turn a hoe into a house wife, Fact"
3,0,3,0,1,"She get a bunch of money, spend it all on drugs, mobbin with her bitches, never fall in love &128128;&128168;&128139;"
3,0,0,3,2,"I know right. Get one guy out!! Man! @USER: You had ONE JOB, [PERSON]@USER Outman! Yankees&8221;"
3,0,3,0,1,"If luke hemmings really thinks they're trash, I MUST BE FUCKING DIRT BC YOU BOYS ARE BEAUTIFUL DAMMIT"
3,2,1,0,0,&8220;@USER: Shoot that nigga and his shorty bitch &128299;&128514;&8221; &8252;&65039;&8252;&65039;
3,0,1,2,2,RT @USER: [PERSON] [PERSON] is an [PERSON] [PERSON]. I cannot believe how he is degrading a child.
3,2,1,0,0,@USER shut up bitch for I spit on you
6,0,6,0,1,"RT @USER: Young, attractive, successful, supportive, faithful man w his own everything..u think bringing solely pussy to the table is &8230;"
3,0,3,0,1,"u know u watch too much gay porn when u refer to boy butts as ""man ass"" or ""boy pussy"" bc me in my head 24/7"
3,0,3,0,1,"@USER @USER he's a better trainer, [PERSON][PERSON] really acts like a bitch sometimes!"
3,0,3,0,1,Take off you fucking hoser!
3,0,3,0,1,@USER couldn't help it man. niggas pussy for robbing a chick and shootin her.
3,0,3,0,1,Cuz u a hoe
3,0,0,3,2,Man im glad im around to see the redskins go to the playoffs considering it only happens once in a lifetime RedskinsBlow
3,1,2,0,1,Let's not forget kim don't fight I kill hoes &128514;
3,0,3,0,1,@USER bitch you NOT either bye &128514;
3,1,2,0,1,RT @USER: @USER @USER get downstairs you fucking pussy
3,0,3,0,1,RT @USER: [PERSON]ruh thank you I'm about to start cumming in these hoes just to scare them. URL
3,2,1,0,0,RT @USER: Don't watch me you beta watch your bitch nigga!
3,1,2,0,1,"RT @USER: Contrary to belief, us queers don&8217;t go around looking for things to be offended about. It&8217;s just you cisheteros say the darne&8230;"
3,0,3,0,1,@USER @USER bailey is gettin pussy
3,3,0,0,0,This white bitch had the fuckin nerve to call me a nigga&128078; when shes the one payin for her lips to get bigga&128514;&128564;
3,0,3,0,1,"How do you go to sleep at night bitch, if I'm not the one sleeping with youu!!&128266;"
6,0,6,0,1,GTA online today bitch ass niggas
3,1,2,0,1,"RT @USER: &128557;&128557;&128557;&8220;@USER: Yall say ""Why you dating lil girls"" like mature hoes just on a rampage outside.&8221;"
3,1,2,0,1,RT @USER: That bitch ain't loyal.
3,0,3,0,1,RT @USER: When u start realizing that bae is a hoe URL
3,0,3,0,1,You estupid bitch I don't like you &128074; how hard is it to understand
3,0,0,3,2,[PERSON] [PERSON] trashes [PERSON] [PERSON][PERSON] live on CNN - [LOCATION] ISIS Obama URL
3,0,3,0,1,Produced by yung @USER &128293;&128293; Bouta drop dis hoe URL
3,0,3,0,1,"RT @USER: ""Don't be a bitch dude"" - easiest way to get your bro to do something."
3,0,2,1,1,I'm not a ho because I think two men and one woman together is a THREESOME and NOT a TRAIN. getyamindright
3,0,3,0,1,Dude said ice jj fish created player on 2k retarded too lol
3,0,3,0,1,&8220;@USER: the boy told [PERSON][PERSON] make them $50 &128514;&128514;&128514;&128128;&8221;&128514;&128514;&128514;&128128; yes bitch and I need em
6,0,6,0,1,Where the hoes at ? We looking for the hoes AYEE
3,0,0,3,2,RT @USER: Justice for British seagull spray-painted red by thugs! The bird won&8217;t be able to fly anymore! URL h&8230;
3,0,3,0,1,URL cheeks gone be cold than a bitch
3,0,0,3,2,The birds and the bugs voguet by Anat R URL via @USER vintage jewelry bugout insects birds
3,0,3,0,1,gotta 9 for the bitches outta line
3,3,0,0,0,@USER @USER @USER you little fag. At least I will fuck a Woman to have kids. Plus work to support them. Hipster homo
3,0,3,0,1,"@USER @USER rather be an ""ultra fag"" than get an 18 on my ACT and go to FGCU zing"
3,0,3,0,1,"@USER Yeah..but your the one who wanted followers,you gotta work it bitch"
3,1,2,0,1,BurnNotice Fi shoots bean bag rounds at the guy - Hurts like a bitch don't they?
6,0,5,1,1,&8220;@USER @USER coolin my nig ( @USER voice)&8221; uhhee ( @USER laugh)
3,2,1,0,0,Niggas wear wigs more than bitches these days.
3,0,3,0,1,These bitches love sodaa
3,0,3,0,1,My dog is number 1 bae and way over these hoes &128514;&10084;&65039;
3,0,3,0,1,[PERSON][PERSON][PERSON] is such a pussy.. always has to get picked up for cramps and shit
3,0,3,0,1,This bitch slow playin like the fuckk
4,0,0,4,2,@USER @USER I may have just cried a tad illmissu shiner
3,0,1,2,2,"@USER I really did, right off my bed. Where you put all these dam yellow starburst!! *throws them out the window* &128553;"
9,0,9,0,1,"RT @USER: but naaww though, y'all hoes is fu don't fucking play w/me."
3,2,1,0,0,RT @USER: Most of these niggas go broke for these hoes
3,2,1,0,0,@USER @USER @USER @USER go back to lego club faggot
6,0,6,0,1,@USER pudding it right in her pussy
3,0,3,0,1,"Dawg, what the fuck happened to ""so and so"" where did they go? Too worried bout bitches and fashion they go missing in action.."
3,0,3,0,1,RT @USER: From my experience these bitches ain't shit my pass all bad on 4nem
3,0,3,0,1,RT @USER: hiding your favorite snacks from your family bc you're a selfish bitch
3,0,3,0,1,RT @USER: &8220;@USER: Searching for these hoes I got &128533; URL you ain't the only one Bruh URL
3,0,0,3,2,RT @USER: &8220;@USER: [PERSON] [PERSON][PERSON] gets point for this URL
6,0,6,0,1,All the hoes I did have now they decided they wanted to be wifey type draya fuck all that up
3,0,3,0,1,@USER I'm not goin oml I'm finna drop this bitch
3,0,3,0,1,"RT @USER: Bitches be 14, 15 acting 21&128129;&128129; Throwing the pussy like they 32&128105; Turning up &128070; like they 25 &12811;&12811; But can't pass algebra 1?&128557;&128514;&128128;&995;"
3,0,3,0,1,"Destiny's Child song ""Say My Name"" is the insecure bitches anthem."
3,0,3,0,1,Before I let a pussy cut my hair I just will let it grow
3,0,3,0,1,"Work ,nigga fuck work!! It's Friday bitches, fuck Friday!! All about Saturday !! Tomorrow will be epic!!"
3,0,1,2,2,Gone bust it open for a real nicca &128540;&128540;
3,0,0,3,2,Endless but they really trash so none RT @USER: Men: how many positive(s) and possibles do y'all have on fri thru sun night?
3,0,3,0,1,@USER every bitches claim
3,1,2,0,1,@USER Is you sure you ain't colored?
7,0,0,7,2,@USER the grass is greener on the other side of the fence of course it's also a soggy septic field
3,0,2,1,1,"@USER Makes you a pussy. Making stupid internet threats. You're a child and if it is about you which idk if it is, it's probably deserved."
3,0,0,3,2,RT @USER: I want a pet monkey &128553;&128525; URL
3,0,3,0,1,@USER i donno who demz iz? But ima bout to get white gurll ghetto on there asses when i find out..
3,0,2,1,1,Miss these scary hoes! :) URL
3,0,3,0,1,@USER @USER I'm jus Tryn figure out when all dem niccas was together like dat
6,0,6,0,1,cut that bitch off
3,0,3,0,1,"BF: I think we need some pet insurance. GF: LMAO, why, what for? BF: Because I'm destroying your pussy everyday."
3,2,1,0,0,It's unbelievable to me that there are Americans who refused to kill the okies. That means all Americans weak willed trash.
3,0,3,0,1,RT @USER: When a hoe says hi to bae URL
3,0,3,0,1,&128514;RT @USER: I hate when people get on my bad side cause I honestly don't like to act like a bitch
3,0,3,0,1,Eat my dick bitch
3,0,2,1,1,RT @USER: &8220;@USER: What yall up to&8221; &8226; beatin my meat on FaceTime wit a bad bitch URL
6,0,1,5,2,@USER what about yellow spots?
3,0,0,3,2,Foto: mimiblargh: ok pls consider this: kingdom birbs (can u guess who is who and what birds they are??.. URL
3,0,0,3,2,RT @USER: Vice President [PERSON][PERSON] &amp; his wife are in [LOCATION] today to stump for Democrat [PERSON] [PERSON][PERSON] in his bid for Governor
3,0,3,0,1,"Call me a dumb bitch but ion even know wtf ""Ebola"" is &995;&128514;"
3,0,2,1,1,My aunt said I'm handsome fuck you hoes
3,0,3,0,1,RT @USER [PERSON]ll still getting y'all face beat iggy + you still taking pics with a face full of pussy nut?Dawg yoi a slut!
3,0,3,0,1,"I lost it. ""you think you're too good for me? you paper bitch!"" and I fell on the bed and I fell off the bed and I slept on the floor."
6,0,6,0,1,&128563; RT @USER: &128557;&128557;&128557; these hoes selfish
3,1,0,2,2,So much more going on but hypocrisy doesn't sit well with me. My redneck family from central [LOCATION] more black then [PERSON][PERSON][PERSON]!
3,0,0,3,2,Who would've known that [PERSON]'ll come back to the ghetto / on that level and that thorough like a black heroine.
3,0,3,0,1,one good girl is worth 100 bitches
3,0,3,0,1,@USER yeah wtf you aren't a pussy.
3,0,3,0,1,@USER if bitches Tryna step to us URL
3,0,3,0,1,"Listening to the Latina women talk about their baby daddy's and""beating bitches asses"" makes being in the sub at 9am worth it..a little bit"
3,3,0,0,0,White trash okies don't count as real white people. To count as a white person you have to count a person. Okies aren't people.
3,0,0,3,2,"RT @USER: [PERSON][PERSON] couldn't KO this dude who wanted to get KO'd&8230;[PERSON][PERSON]'s trash, [PERSON][PERSON]'s trash, that fight was trash. BronerTaylor Boxing"
3,0,3,0,1,All these ratchet bitches killin Gossip Girl
9,0,9,0,1,RT @USER: this bitch got the itunes terms and conditions tattooed on her URL
3,0,3,0,1,RT @USER: i hate when people ask &8220;who you tryna look good for?!&8221; bitch myself bye
3,0,3,0,1,RT @USER: bitch think she know everything ha.
3,0,3,0,1,@USER haha pussy
3,0,0,3,2,"Someone at my household wants to die. I get all excited to enjoy a couple of Oreos, but someone left ONLY ONE. ONE FRIGGIN' OREO. &128545;&128548;&128544;&128298;&128299;"
3,0,1,2,2,Surrender of Divinity - Conquerors of the Apocalypse: URL via @USER &gt;Oriental Black Metal Hell!!
3,2,1,0,0,@USER wetback &128513;&128514;&128514;&128514;&128514;&128557;
3,0,3,0,1,Jax a hoe!
3,0,3,0,1,No i dont own the pussy i just sample it!!
3,0,3,0,1,@USER that's my lil Nigga in the middle . I was locked Wid bitch
3,0,3,0,1,&8220;@USER: I let my girl handcuff me to the bed thinkin she gon do something freaky this bitch went through my phone&8221;
3,0,0,3,2,"@USER ""wait n as in nick or m as in mick?"" &128514;&128514;"
3,0,2,1,1,"Tolerance? What, in sharpening knives? 200+ years Jihadis have been a pain in our a$$. @USER @USER @USER @USER"
3,0,0,3,2,&9733; BEST ASIAN MASSAGE ON THE [LOCATION] [LOCATION] slope --TOP RATED SPA &9733;718-622-0221 - 24 URL
3,0,3,0,1,"&8220;@USER: ""Finally got a hot bitch to dance on me, came in my pants while she was grinding on me. Lost that chance""UW-Madison&8221;lmao"
3,0,3,0,1,Woke up dis morning pockets filled with Xtra pros might slide thru double O tonight n bless the hoes! -- [PERSON][PERSON][PERSON]
3,0,3,0,1,@USER Nice pussy.
3,0,3,0,1,"' Ima young rich niggah Tryna fuck a niggah bitch , My ex a rat the Naybahoods be fuckin on that bitch &1041204;&1041204; , I.. URL"
3,0,3,0,1,so whatcha say hoe you know im the hoe
3,1,2,0,1,@USER a nicca anxious to hear that shit my g
3,0,3,0,1,This stank bitch steady calling.. I wonder how she get my number!
3,0,3,0,1,RT @USER: I text bitches at 11:12 .. Make they wish come true ;)
3,0,3,0,1,Sit the fuck down bitch RT @USER: STFU RT @USER: Y&8217;all act like it doesn&8217;t get cold in [LOCATION].
3,0,3,0,1,We just chasing O's round here. We ain't chasing hoes round here &128176;&128181;. &127939;&128168; &128581;
3,0,3,0,1,i think if my girlfriend were to get locked up shed be the first one raped. pussy
3,0,3,0,1,I haven't been called ugly once my whole life tho RT @USER: guys who refer to women as bitches are so ugly to me lmao u disgust me
3,0,2,1,1,@USER we some hoes bruhh lol
3,0,3,0,1,If you ain't ma bro you better watch yo bitch &128514;&128514;&128514;&128076; borrow yo hoe introduce ma pimp !
6,1,5,0,1,"HYSTERICAL!! Calling [PERSON][PERSON][PERSON] a monkey! NorthKorea &lt; may be a bunch of assholes, but that comment made me belly laugh!!"
3,0,0,3,2,Why do visiting teams WHINE about right field as if it is longer for their batters. Yankees YankeeStadium
3,1,2,0,1,Bitch and who the fuck r u am speak when the fuck I feel like it and stop a pussy ass Nigga and box the fuck up
3,0,3,0,1,RT @USER: Ps4=a big booty hoe with tig ol bitties Xbox one=pancake booty hoe with pancake tits
3,0,3,0,1,"RT @USER: How to deal with cyber bulling: 1:log out 2:go outside 3:that's it,stop being a pussy"
3,0,3,0,1,&8220;@USER: Females that know they are hoes really the coolest chicks..all sex asides&8221;lmao
3,0,2,1,1,Bartending becomes a real bitch when you the bartender are way way taller than the bar was designed for. Holy back pains.
3,0,3,0,1,"cause all my life I was told and taught I am not shit by you wack fucking giant sacks of lying dog shit, now you shut up bitch."
3,0,3,0,1,RT @USER: That look after you just put a bitch in their place URL
3,0,3,0,1,Drinking Thai-Tea while watching male drama queens bitch on Facebook. Whole lot of snitching going on.&8230; URL
3,0,3,0,1,Fucking flake ass bitches
3,1,2,0,1,@USER I'll show you how much of a fag I am &128527;
3,0,0,3,2,Average is basic and basic is trash &128514;&128514;
3,0,3,0,1,@USER Yass bitch Yass &128134;&128134;&128134;
3,0,3,0,1,RT @USER: Don't wife a hoe &amp; end up like these 2 URL
3,0,0,3,2,"@USER ma'am ..Did you clear that tweet with the @USER ? Careful they may brand you ""race traitor"" for the nerve of thinking&9786;&65039;"
3,0,3,0,1,RT @USER Some of y'all hoes thighs be so thick and can't even walk + Yankee food
